messageId,platform,runtimeKey,namespace,owner,surface,status,displayPolicy,maxLength,emptyLocales,termIds,context,route,component,screenshotRef,ko,en,ja,zh,th,vi,serverMessageKey,updatedAt
page.navigationBar.items.wardSettings,web,page.navigationBar.items.wardSettings,page.navigationBar,navigationBar,text,imported,,,,,,,,,근무 설정,Duty settings,勤務設定,班次设置,การตั้งค่าหน้าที่,Cài đặt nhiệm vụ,,2026-06-10
page.navigationBar.landingAria,web,page.navigationBar.landingAria,page.navigationBar,navigationBar,accessibility,imported,,,,,,,,,랜딩 페이지로 이동,Go to landing page,ランディングページへ移動,前往登陆页面,ไปที่หน้า Landing Page,Đi đến trang đích,,2026-06-10
page.navigationBar.sections.operations,web,page.navigationBar.sections.operations,page.navigationBar,navigationBar,text,imported,,,,,,,,,병동,Operations,勤務管理,病区,การดำเนินงาน,Hoạt động,,2026-06-10
page.navigationBar.sections.schedule,web,page.navigationBar.sections.schedule,page.navigationBar,navigationBar,text,imported,,,,,,,,,근무표,Schedule,勤務表,排班表,กำหนดการ,Lịch trực,,2026-06-10
page.navigationBar.sections.settings,web,page.navigationBar.sections.settings,page.navigationBar,navigationBar,text,imported,,,,,,,,,설정,Settings,病棟設定,环境,การตั้งค่า,Cài đặt,,2026-06-10
page.navigationBar.wardCodeGuideAria,web,page.navigationBar.wardCodeGuideAria,page.navigationBar,navigationBar,accessibility,imported,,,,,,,,,병동코드 {{wardCode}} 안내 보기,Open ward code {{wardCode}} guide,病棟コード{{wardCode}}の案内を開く,病区代码 {{wardCode}} 查看信息,เปิดรหัสวอร์ด {{wardCode}} คู่มือ,Hướng dẫn mở mã khoa {{wardCode}},,2026-06-10
page.onboardingJoinWard.backToWardSelect,web,page.onboardingJoinWard.backToWardSelect,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,병동 선택으로,Back to ward selection,病棟選択へ,按病区选择,กลับไปที่การเลือกวอร์ด,Quay lại lựa chọn khoa,,2026-06-10
page.onboardingJoinWard.checkingPermission,web,page.onboardingJoinWard.checkingPermission,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,병동에 입장하는 중이에요.,Entering ward.,病棟に参加しています。,正在进入病区,กำลังเข้าวอร์ด.,Đang vào khoa.,,2026-06-20
page.onboardingJoinWard.codeDigitAria,web,page.onboardingJoinWard.codeDigitAria,page.onboardingJoinWard,onboardingJoinWard,accessibility,imported,,,,,,,,,병동 코드 {{index}}번째 자리,Ward code character {{index}},病棟コード{{index}}文字目,区号 {{index}} 数字,อักขระรหัสวอร์ด {{index}},Ký tự mã khoa {{index}},,2026-06-10
page.onboardingJoinWard.codeEntry.description,web,page.onboardingJoinWard.codeEntry.description,page.onboardingJoinWard,onboardingJoinWard,description,imported,,,,,,,,,공유받은 6자리 코드를 입력하면 해당 병동으로 입장해요.,Enter the 6-character code you received to join that ward.,共有された6桁コードを入力するとその病棟に参加できます。,输入与您共享的 6 位密码即可进入病区。,กรอกรหัส 6 ตัวอักษรที่คุณได้รับเพื่อเข้าร่วมวอร์ดนั้น,Nhập mã 6 ký tự bạn nhận được để tham gia khoa đó.,,2026-06-20
page.onboardingJoinWard.codeEntry.title,web,page.onboardingJoinWard.codeEntry.title,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,병동 코드로 입장,Enter with ward code,病棟コードで参加,使用病区代码进入,เข้าด้วยรหัสวอร์ด,Nhập bằng mã khoa,,2026-06-20
page.onboardingJoinWard.codeHelp,web,page.onboardingJoinWard.codeHelp,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,영문과 숫자로 된 6자리 병동 코드를 입력해 주세요.,Enter the 6-character ward code using letters and numbers.,英字と数字の6桁の病棟コードを入力してください。,请输入由字母和数字组成的 6 位病区代码。,กรอกรหัสวอร์ด 6 ตัวอักษร โดยใช้ตัวอักษรและตัวเลข,Nhập mã khoa gồm 6 ký tự bằng chữ và số.,,2026-06-20
page.onboardingJoinWard.codeInputAria,web,page.onboardingJoinWard.codeInputAria,page.onboardingJoinWard,onboardingJoinWard,accessibility,imported,,,,,,,,,병동 코드 입력,Ward code input,病棟コード入力,输入病区代码,การป้อนรหัสวอร์ด,Nhập mã khoa,,2026-06-10
page.onboardingJoinWard.description,web,page.onboardingJoinWard.description,page.onboardingJoinWard,onboardingJoinWard,description,imported,,,,,,,,,병동 관리자에게 공유받은 6자리 코드를 입력하면 해당 병동으로 입장해요.,Enter the 6-character code shared by a ward admin to enter that ward.,病棟管理者から共有された6桁コードを入力するとその病棟に参加できます。,输入与病区经理共享的 6 位密码即可进入病区。,ป้อนรหัส 6 ตัวอักษรที่ผู้ดูแลระบบวอร์ดแชร์เพื่อเข้าสู่วอร์ดนั้น,Nhập mã 6 ký tự được quản trị khoa chia sẻ để vào khoa đó.,,2026-06-20
page.onboardingJoinWard.form.submit,web,page.onboardingJoinWard.form.submit,page.onboardingJoinWard,onboardingJoinWard,button,imported,,,,,,,,,코드로 입장,Enter with code,コードで参加,使用代码输入,เข้าด้วยรหัส,Nhập bằng mã,,2026-06-20
page.onboardingJoinWard.form.submitting,web,page.onboardingJoinWard.form.submitting,page.onboardingJoinWard,onboardingJoinWard,button,imported,,,,,,,,,입장 중...,Entering...,参加中...,进入...,กำลังเข้า...,Đang vào...,,2026-06-20
page.onboardingJoinWard.invalidCode,web,page.onboardingJoinWard.invalidCode,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,존재하지 않는 병동 코드예요. 코드를 다시 확인해 주세요.,This ward code does not exist. Check the code and try again.,存在しない病棟コードです。コードを確認してください。,这是一个不存在的病区代码。请再次检查您的代码。,ไม่มีรหัสวอร์ดนี้ ตรวจสอบรหัสแล้วลองอีกครั้ง,Mã khoa này không tồn tại. Hãy kiểm tra mã và thử lại.,,2026-06-10
page.onboardingJoinWard.permission.close,web,page.onboardingJoinWard.permission.close,page.onboardingJoinWard,onboardingJoinWard,button,imported,,,,,,,,,닫기,Close,閉じる,关闭,ปิด,Đóng,,2026-06-10
page.onboardingJoinWard.permission.confirm,web,page.onboardingJoinWard.permission.confirm,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,확인,OK,確認,查看,ตกลง,được rồi,,2026-06-10
page.onboardingJoinWard.permission.description,web,page.onboardingJoinWard.permission.description,page.onboardingJoinWard,onboardingJoinWard,description,imported,,,,,,,,,병동 코드는 맞지만 현재 계정 이메일이 해당 병동 관리자로 등록되어 있지 않아요. 병동 오너에게 이 계정 이메일 등록을 요청해 주세요.,"The ward code is valid, but this account email is not registered as an admin for that ward. Ask the ward owner to register this account email.",病棟コードは正しいですが現在のアカウントのメールがその病棟の管理者として登録されていません。病棟オーナーにこのアカウントのメール登録を依頼してください。,病区代码正确，但当前账户邮箱未注册为病区管理员。请让病区主人注册此帐户的电子邮件地址。,รหัสวอร์ดถูกต้อง แต่อีเมลของบัญชีนี้ไม่ได้ลงทะเบียนเป็นผู้ดูแลระบบสำหรับวอร์ดนั้น ขอให้เจ้าของวอร์ดลงทะเบียนอีเมลบัญชีนี้,Mã khoa hợp lệ nhưng email tài khoản này chưa được đăng ký làm quản trị viên cho khoa đó. Yêu cầu chủ khoa đăng ký email tài khoản này.,,2026-06-20
page.onboardingJoinWard.permission.descriptionWithWard,web,page.onboardingJoinWard.permission.descriptionWithWard,page.onboardingJoinWard,onboardingJoinWard,description,imported,,,,,,,,,{{hospitalName}} {{wardName}}에 입장하려면 현재 계정 이메일이 병동 관리자로 등록되어 있어야 해요. 병동 오너에게 이 계정 이메일 등록을 요청해 주세요.,"To enter {{hospitalName}} {{wardName}}, this account email must be registered as a ward admin. Ask the ward owner to register this account email.",{{hospitalName}} {{wardName}}に参加するには現在のアカウントのメールが病棟管理者として登録されている必要があります。病棟オーナーにこのアカウントのメール登録を依頼してください。,要输入 {{hospitalName}} {{wardName}}，您当前的帐户电子邮件地址必须注册为病区经理。请让病区主人注册此帐户的电子邮件地址。,หากต้องการเข้าสู่ {{hospitalName}} {{wardName}} อีเมลของบัญชีนี้จะต้องลงทะเบียนเป็นผู้ดูแลระบบวอร์ด ขอให้เจ้าของวอร์ดลงทะเบียนอีเมลบัญชีนี้,"Để nhập {{hospitalName}} {{wardName}}, email tài khoản này phải được đăng ký làm quản trị viên khoa. Yêu cầu chủ khoa đăng ký email tài khoản này.",,2026-06-20
page.onboardingJoinWard.permission.eyebrow,web,page.onboardingJoinWard.permission.eyebrow,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,등록된 이메일 필요,Registered email required,登録済みメールが必要です,需要注册邮箱,ต้องใช้อีเมลที่ลงทะเบียน,Cần có email đăng ký,,2026-06-20
page.onboardingJoinWard.permission.title,web,page.onboardingJoinWard.permission.title,page.onboardingJoinWard,onboardingJoinWard,accessibility,imported,,,,,,,,,이 계정으로는 입장할 수 없어요,This account cannot enter,このアカウントでは参加できません,您无法使用此帐户进入。,บัญชีนี้ไม่สามารถเข้าได้,Tài khoản này không thể nhập,,2026-06-20
page.onboardingJoinWard.permission.titleWithWard,web,page.onboardingJoinWard.permission.titleWithWard,page.onboardingJoinWard,onboardingJoinWard,accessibility,imported,,,,,,,,,{{hospitalName}} {{wardName}}에 입장할 수 없어요,Cannot enter {{hospitalName}} {{wardName}},{{hospitalName}} {{wardName}}に参加できません,无法输入 {{hospitalName}} {{wardName}},ไม่สามารถป้อน {{hospitalName}} {{wardName}} ได้,Không thể nhập {{hospitalName}} {{wardName}},,2026-06-20
page.onboardingJoinWard.registeredWards.description,web,page.onboardingJoinWard.registeredWards.description,page.onboardingJoinWard,onboardingJoinWard,description,imported,,,,,,,,,병동에서 내 이메일을 관리자로 등록해 둔 경우 여기에 보여요.,Wards that registered your email as an admin appear here.,病棟側で自分のメールが管理者として登録されている場合ここに表示されます。,如果您已将电子邮件注册为病区管理员，则此处将显示该电子邮件。,วอร์ดที่ลงทะเบียนอีเมลของคุณในฐานะผู้ดูแลจะปรากฏที่นี่,Các khoa đã đăng ký email của bạn với tư cách quản trị viên sẽ xuất hiện ở đây.,,2026-06-20
page.onboardingJoinWard.registeredWards.empty,web,page.onboardingJoinWard.registeredWards.empty,page.onboardingJoinWard,onboardingJoinWard,text,imported,,,,,,,,,현재 계정 이메일로 등록된 병동이 아직 없어요. 병동 코드로 입장해 주세요.,No wards are registered to this account email yet. Enter with the ward code instead.,現在のアカウントのメールで登録済みの病棟はまだありません。病棟コードで参加してください。,当前账号邮箱还没有注册的病区。请使用病区代码进入。,ยังไม่มีวอร์ดที่ลงทะเบียนกับอีเมลบัญชีนี้ เข้าด้วยรหัสวอร์ดแทน,Chưa có khoa nào được đăng ký vào email tài khoản này. Thay vào đó hãy nhập bằng mã khoa.,,2026-06-20
